dates,DBABFV,DBABCVC,DBABFCDM,DBABCC,DBABFCEM,DBABVRE,DBABEMT,DBABCM,DBABCVS,DBABRV,DBABVCE,DBABEL,DBABRC,DBABRMB,DBABCR,DBABRRUS,DBABVTE,DBABEEUS,DBABRMI,DBABRREU,SPXT_FUT,EUR,GBP,AUD,NZD,CHF,CAD,SEK,NOK,JPY,EQ_EM,BCOM,US_BOND_10yr
7/16/2013,114.5067,98.7533,105.047,98.5416,134.9773,134.1575,155.9741,94.5659,94.3252,110.665,154.0101,191.8189,131.3146,118.457,97.8407,145.8354,192.8993,161.5538,146.2618,144.9556,1572,106.8871227,104.2002121,208.4353735,213.9983034,115.0321747,143.0704893,121.6931597,152.465187,79.13745168,108.6721996,101.9195646,102.1642898
7/17/2013,114.6995,98.4423,105.398,98.5304,135.2386,134.2465,156.4144,95.4002,94.3906,110.6061,154.2487,192.0338,131.2011,118.3182,98.1268,146.2685,194.0534,162.4591,146.1762,145.1817,1576,106.5863575,104.5584175,208.0893027,214.4756237,114.7868803,142.5720441,121.9754098,152.5648851,78.747805,109.5576862,101.8679963,102.6137926
7/18/2013,115.0084,98.1061,105.5981,98.3651,135.5673,134.4439,157.6441,96.0308,94.5764,110.6777,154.2292,192.3717,131.0394,118.3139,98.3208,145.9837,194.3419,160.3438,146.243,145.4483,1584.5,106.4554897,104.6623092,206.5942903,214.2759002,114.3362788,142.9396621,121.8667494,152.64425,78.08795045,108.722078,102.266438,102.1338023
7/19/2013,114.767,97.9286,105.74,98.2348,135.4554,134.8922,157.8955,95.3669,94.2833,110.6981,154.2815,192.0404,131.1341,118.073,98.3743,146.3479,195.3517,158.7227,146.2753,145.4578,1588.75,106.7312719,104.9381071,206.6546239,214.8349811,114.7728944,143.0738714,122.5667445,153.0925736,77.91680192,107.9144995,101.8122297,102.6932425
7/22/2013,114.5102,99.143,105.574,98.3973,135.4115,135.1341,158.1896,92.7424,94.2845,110.8218,154.6728,192.5437,131.37,118.0058,98.5492,146.3765,195.7364,160.3573,146.4005,145.4965,1592,107.0801158,105.5782042,208.4042712,216.1258624,115.3481645,143.5411971,123.4589466,153.9522355,78.68263845,109.2466066,101.8075291,102.6824884
7/23/2013,114.3907,98.912,105.9051,98.4714,136.0387,134.9545,158.0781,93.6918,94.5304,110.7459,154.6738,192.5455,131.2175,117.8697,98.4296,146.2071,195.8326,162.1937,146.3925,145.1915,1588.5,107.3801529,105.634052,209.4776129,216.9273834,115.5324562,144.1937246,124.2622722,155.5091615,78.87236102,110.2575128,101.0138496,102.5623024
7/24/2013,114.658,98.4997,105.6772,98.5704,135.8586,134.9456,158.7098,93.7818,94.089,110.665,154.6616,191.6367,131.1116,118.0272,98.1074,145.648,195.5441,161.2608,146.2239,144.1532,1582.5,107.2010993,105.2706085,206.4953511,215.1248543,115.2235379,143.7850965,123.1304265,154.1505439,78.2111102,109.2068786,101.0767589,101.8724375
7/25/2013,114.6454,99.3046,105.6912,98.6545,135.2136,134.999,158.1748,92.9478,94.7592,110.5772,154.7865,192.9581,131.5184,118.1002,97.7647,145.4828,196.1211,162.0207,146.1619,143.696,1585.5,107.8173696,105.7869946,208.379455,219.2629559,116.1642277,144.2852556,123.5755355,154.7463649,78.98246332,109.9285151,101.3330897,102.0221016
7/26/2013,114.4328,99.231,105.2384,98.6623,134.822,135.0079,157.7224,93.1062,94.6388,110.8059,154.8744,191.8339,131.7599,117.8411,97.6709,145.8481,196.2173,161.4425,146.189,143.8913,1587.5,107.8333023,105.7329326,208.6873139,219.384633,116.3385729,144.30985,123.5419362,154.2318842,79.85065523,109.6748828,100.8473126,102.111799
7/29/2013,114.5983,99.4281,104.9549,98.7187,134.7667,134.613,157.3393,91.7893,94.5222,110.8788,154.9281,191.0958,131.4297,117.8006,97.767,145.6787,195.8326,159.5535,146.2601,143.8776,1581.75,107.6949437,105.438218,207.5075172,217.9884774,116.0003801,144.4890626,123.6799921,153.8737001,80.05409583,107.9943557,100.5189352,101.9011632
7/30/2013,114.9831,99.2981,104.1902,98.8525,134.6912,134.846,157.8845,91.4481,94.2671,110.9696,154.9715,191.4456,131.4937,117.7445,97.9397,145.5633,196.5058,158.8605,146.3852,143.861,1583,107.7029181,104.7448169,204.2761388,216.8088597,116.1734987,143.9249301,122.16623,153.8966884,79.9964014,107.6106402,100.6331877,101.8709572
7/31/2013,114.9719,99.1778,103.8833,98.7455,133.9154,134.7109,157.5425,92.132,94.4048,110.7364,155.0325,191.8012,131.4087,117.8406,97.9508,145.5601,197.2752,158.0773,146.4227,143.7606,1584.75,108.0193842,104.5326533,202.4876518,216.6868877,116.6097725,144.3138001,122.952684,155.0773858,80.11863483,107.1990708,99.51189832,101.9406655
8/1/2013,115.3808,100.1008,103.7324,98.5424,133.7894,134.9617,159.1863,93.5916,94.979,110.3795,154.9151,192.1545,130.8348,118.2533,98.0668,144.3997,197.8522,159.3347,146.4731,143.7808,1602.5,107.247446,103.9354761,201.2168626,214.1916643,115.2754547,143.347997,121.2158728,153.6253184,78.78196534,109.252452,98.43008769,100.9010191
8/2/2013,115.5956,100.1779,103.0747,98.6468,134.1856,135.41,159.7632,92.6987,94.7425,110.5564,155.1906,191.9515,131.7802,118.5403,97.8551,145.701,198.7178,159.069,146.4249,144.0059,1605.25,107.8074519,105.1324869,200.7803178,212.7396554,116.2423669,142.7102425,121.2937403,153.8895667,79.25944096,109.2577518,97.9009326,101.7602955
8/5/2013,115.8549,100.2967,102.9888,98.7428,133.9954,135.2571,159.6618,93.151,94.6925,110.6359,155.4286,192.5804,131.5133,118.5376,97.7714,145.4521,198.9101,158.1187,146.457,143.6681,1603.5,107.6609504,105.5596091,201.3348593,212.3744587,116.4546827,143.1476887,121.7221968,154.2902125,79.7752386,108.4859212,97.5765298,101.4397304
8/6/2013,115.4217,99.7125,103.1326,98.7331,133.8061,135.1859,158.9551,92.6919,95.0734,110.8081,155.3249,191.6942,131.4144,118.3943,98.0088,145.4596,198.2369,156.9706,146.4321,143.5167,1594.25,108.0423274,105.512418,202.6109872,214.4521942,116.6425005,142.9099423,122.2840782,154.4102871,80.23218661,107.0723896,97.73815403,101.4694903
8/7/2013,115.6683,99.4034,103.0192,98.7956,133.6613,134.9617,158.0968,91.3655,95.3666,110.818,155.3473,191.1002,131.2569,118.4327,97.9338,145.773,197.9484,155.638,146.5041,143.6954,1588.5,108.2937522,106.4756682,202.9622247,216.3944253,117.1858408,142.276055,123.056827,154.9287843,81.40623881,105.7772206,97.49713005,101.8390196
8/8/2013,115.162,99.0786,103.3665,98.8109,134.0625,135.1859,158.8692,89.7902,95.3027,110.9411,155.3866,191.0573,131.4492,118.3885,98.0228,145.9604,198.5254,158.2681,146.4432,143.7191,1595.25,108.6588376,106.8202413,205.3429941,217.4137948,117.3632356,143.5814018,123.4369012,154.7244644,81.11863943,108.0142101,97.9468764,101.9886787
8/9/2013,114.3726,100.0589,104.3678,98.7591,134.8415,134.5579,159.2882,91.3626,95.0318,110.8235,155.3466,191.6915,131.675,118.4682,97.9697,145.971,197.9484,159.2006,146.39,143.7025,1588,108.3417772,106.539253,207.6330027,218.2428071,117.0824641,144.122349,123.2422911,156.234948,81.50589148,108.1597224,98.16373323,102.0583851
8/12/2013,114.6139,99.8803,104.5421,98.8358,134.5276,135.1592,159.5933,90.5794,94.581,110.7399,155.3971,192.8033,131.6413,118.4826,97.6149,145.755,198.3331,160.748,146.3322,143.6651,1586.75,108.0002838,106.2856569,206.3378337,217.5517772,116.6516472,143.8673617,122.6957229,155.671039,80.92513316,109.1258763,97.83152021,101.8578347
8/13/2013,115.2304,100.9982,104.5847,98.83,133.4418,135.9312,160.6738,92.211,94.4099,110.6427,155.6039,192.0108,131.2351,118.7952,97.7826,144.7671,198.8139,161.3191,146.3284,142.4328,1592.75,107.699369,106.2038855,205.5838029,216.2633559,115.7629931,143.3632188,122.6268666,155.2323034,79.85340812,109.9262142,97.606315,100.9381726
8/14/2013,115.1117,101.0059,105.247,98.8456,133.4944,135.6981,161.0623,91.9121,94.535,110.3442,155.6769,192.1422,131.6394,119.1953,97.8933,144.8465,198.3331,162.5843,146.2451,142.4844,1582.75,107.6339682,106.5552059,205.7774541,218.0160287,115.4404676,143.3736014,123.0228539,155.114158,79.90177229,110.0981818,97.92187692,101.0278963
8/15/2013,115.8091,101.1656,104.5809,98.875,132.5364,135.2142,159.7643,90.7647,93.8278,110.4187,155.1602,191.3001,131.4977,119.1817,97.8404,144.5648,196.602,163.5206,146.2301,141.6823,1558.75,108.3806013,107.5461693,206.2687754,219.2531637,116.610902,143.8708615,123.1406917,154.7149723,80.53273238,109.06275,97.9097939,100.4689906
8/16/2013,115.1246,102.0444,104.9476,98.9407,132.0322,135.2409,159.9043,91.3602,93.4097,109.88,155.3956,191.0286,131.6894,119.6599,97.9357,144.0026,196.2173,162.3856,146.2081,141.7671,1553.75,108.234015,107.443841,207.2525119,220.0821052,116.5598025,143.4498794,123.0240462,154.5529252,80.40017984,107.9559026,97.27803054,100.0780116
8/19/2013,115.4092,100.3381,104.7774,98.9291,130.5926,134.613,159.0487,90.338,93.4588,109.7693,155.5235,190.083,131.3341,119.8331,98.0398,143.5812,195.0632,160.0142,146.2028,141.494,1544.25,108.2823301,107.5752498,205.5511684,219.1457989,116.8616878,143.321478,123.1134465,154.459047,80.38352291,105.7192991,96.94969575,99.64753746
8/20/2013,115.8739,100.8976,103.0532,99.0252,130.3847,134.4589,158.1465,90.7237,93.7257,109.9246,155.6251,192.151,131.1977,119.6188,97.9964,144.1868,195.6507,159.2618,146.2768,142.1281,1551,108.9477772,107.7135343,204.7071878,216.7430993,117.7271178,142.6696933,123.5562034,153.5358655,80.61466511,105.684303,97.28496375,100.1869535
8/21/2013,116.7962,100.2873,102.1808,99.0214,129.5129,134.2237,157.2267,90.1283,93.7987,109.8849,155.5231,192.0683,130.8591,119.6536,98.058,143.7178,194.7695,156.5995,146.2699,141.6864,1540.25,108.4439151,107.6937695,202.4189402,213.1446043,117.0880923,141.5492855,121.9606863,150.3250269,80.27594141,103.185132,97.97152484,99.55710264
8/22/2013,116.7985,101.4399,102.4158,98.9766,128.4811,134.1326,158.7819,91.9946,94.2243,109.627,155.8121,193.1076,131.3566,119.8071,98.0981,143.2805,195.9934,157.4298,146.2018,141.2856,1556,108.4507278,107.1678127,203.3128876,212.7239385,116.9603907,140.9803972,122.9193823,149.7026505,79.42900766,104.787357,98.38575796,99.51690968
8/23/2013,116.2904,102.0214,102.3188,98.9251,129.7089,134.3497,159.8403,91.4448,94.2601,110.1803,155.9618,192.94,131.6189,119.3271,98.004,143.9433,196.4829,158.8205,146.2503,141.1931,1562.25,108.6694644,107.0380467,203.8227497,211.9773671,117.0990884,141.2454675,123.6791216,151.9774347,79.42891915,106.1339257,98.4526163,100.0763095
8/26/2013,116.2904,102.0214,102.3188,98.9251,129.7089,134.3497,159.8403,91.4448,94.2601,110.1803,155.9618,192.94,131.6189,119.3271,98.004,143.9433,196.4829,158.8205,146.2503,141.1931,1556,108.5472833,107.0870317,203.8361799,213.3504653,116.9841593,141.1745171,123.0912001,151.4316093,79.59790344,105.7093221,98.40065659,100.2755243
8/27/2013,116.332,102.8228,101.5549,98.9401,127.7905,133.2922,157.0965,91.2335,93.7336,110.6826,155.6805,191.9139,131.2343,118.6583,97.893,144.9158,192.6154,156.6123,146.2848,142.0509,1528.5,108.7499488,106.8885123,202.8335903,211.8706793,117.697356,141.5347223,123.5475538,151.9429677,80.81171992,102.3713104,98.17940454,100.8449382
8/28/2013,116.6067,103.9898,101.794,98.8687,128.4842,133.0931,156.4029,92.9207,94.1443,110.4858,155.9368,191.8343,130.9821,118.8007,97.7037,144.3855,192.3217,156.5311,146.2774,141.8348,1534.75,108.3193906,106.7449928,201.853465,211.9376073,117.0967105,141.3559018,123.1913356,151.1697863,80.30671376,102.736827,98.71207063,100.4350092
8/29/2013,116.943,103.2769,102.2293,98.7743,129.5182,133.0931,157.3217,92.5769,94.1121,110.489,155.8849,193.2566,131.1846,118.7637,97.8759,144.7126,192.2727,157.3071,146.2601,142.1049,1536.5,107.5152774,106.5972782,201.6585876,211.2053233,115.9994454,140.7485772,121.6468912,150.0883019,79.7264353,103.3632887,98.45137523,100.5347519
8/30/2013,117.0191,102.4815,101.9562,98.797,129.5022,132.4867,156.3001,91.9249,94.4626,110.506,156.0314,191.2267,131.0625,118.7158,97.7397,144.5521,191.979,159.1928,146.2568,142.157,1531.75,107.3607968,106.5981376,201.0572249,210.0888164,116.1358666,140.6782247,121.1028547,149.5291383,79.87229258,104.2828021,98.70377092,100.3446548
9/2/2013,117.0191,102.4815,101.9562,98.797,129.5022,132.4867,156.3001,91.9249,94.4626,110.506,156.0314,191.2267,131.0625,118.7158,97.7397,144.5521,191.979,159.1928,146.2568,142.157,1531.75,107.1168924,106.8740181,202.8101114,212.3322017,115.5633817,140.581324,121.3403178,150.3556544,78.93932576,104.2828021,99.37025375,100.3440774
9/3/2013,116.4267,103.3524,103.9265,98.8169,128.5341,133.5273,158.2355,92.2748,95.1656,110.3236,156.5172,191.4956,131.2678,119.0528,97.7253,143.829,193.242,159.2469,146.1365,141.2093,1538,106.9379637,106.9711356,204.7437651,212.1015974,115.2911938,140.6978695,121.0864506,150.6407186,78.74881594,104.7437467,99.50820899,99.6243577
9/4/2013,116.1641,103.9815,104.6507,98.8733,129.4022,133.5453,158.4032,92.938,94.7603,110.1728,156.4738,191.5968,131.037,119.2135,97.6629,143.4277,193.5162,160.7962,145.9546,141.3227,1553.25,107.2380477,107.4394695,207.2425291,214.9987692,115.450749,141.2170415,121.6127656,150.9320118,78.61444422,106.801374,99.63426812,99.29432935
9/5/2013,116.7202,105.023,104.7595,98.8552,130.3455,133.7625,158.9169,93.3886,94.8492,109.9403,156.6531,191.9966,130.4495,119.4772,97.6125,142.7925,194.133,162.903,146.0086,140.3276,1553.75,106.5306517,107.1944545,206.1039717,214.4426441,114.2770784,141.0853117,120.0294656,149.3694451,78.32324102,108.2350975,100.1155845,98.53461403
9/6/2013,116.1935,104.8528,104.9512,98.7909,131.5104,134.1247,159.4043,92.8659,94.6339,109.6249,156.6374,192.0913,130.9546,119.8089,97.6128,143.2459,193.9372,165.1899,145.8607,141.2419,1554,107.0012785,107.4909754,207.5407798,217.5838141,115.1292714,142.4377038,120.9287083,150.4434975,79.11316355,109.771962,100.5416407,99.13400017
9/9/2013,115.9089,104.4109,105.2618,98.8369,132.1161,134.4409,159.9386,92.2931,95.2096,109.8072,156.6179,193.3327,130.6388,119.6064,97.5842,143.675,195.308,168.2445,145.9971,141.1509,1571.75,107.6261942,107.9250167,208.5259941,218.0881462,115.8076953,142.9287165,122.2074148,152.1962186,78.73940758,113.0556345,100.9672544,99.33321527
9/10/2013,115.1661,103.5853,106.6592,98.8327,132.4807,134.712,161.7181,90.5965,95.3859,109.6205,156.3995,193.7772,130.5041,119.8159,97.6594,143.2665,196.5809,168.3583,145.9681,140.2955,1583.25,107.7314413,108.1871625,210.4379343,219.4625531,115.5096793,143.2015438,122.5108953,154.5287415,78.10376155,113.9592974,100.3868296,98.87830326
9/11/2013,115.188,103.4513,106.4644,98.817,132.0124,135.3904,162.052,90.2065,95.2927,109.3896,156.3464,193.3057,130.8649,120.0599,97.6926,143.7114,197.7558,167.9851,145.8861,140.6302,1588.5,108.08031,108.765607,210.8361212,219.8300468,116.0552682,143.6144858,122.9192235,154.7462447,78.49445895,114.0845687,100.2168905,99.37275287
9/12/2013,115.2021,104.9264,106.3146,98.7857,132.4106,135.1913,161.8062,92.4507,95.1049,109.6921,156.4261,192.6339,130.4887,119.7243,97.8478,143.7272,197.2662,166.054,145.9713,141.2316,1585,107.9825903,108.6770776,209.5619289,221.3951899,116.0294534,143.5554304,122.9540613,155.4885326,78.76907432,112.5217243,100.3942834,99.3825283
9/13/2013,115.7068,105.3084,106.3452,98.7348,132.3184,135.0011,161.9572,93.8441,95.286,109.5698,156.5212,192.9351,130.6416,119.8571,97.9912,143.8623,197.2662,166.9288,145.9194,141.4599,1587.5,107.9416919,109.1661417,208.965586,221.2194449,116.1410391,143.1637444,122.2405462,154.233467,78.89487495,113.2919865,100.1572472,99.51222228
9/16/2013,115.1801,103.8419,106.4395,98.8081,133.0791,135.2363,163.1166,92.9482,95.2846,109.6304,156.5548,192.1873,130.7406,119.7816,97.986,144.2193,197.4719,167.7999,145.9333,141.9318,1598.25,108.2661503,109.3045935,210.6296256,222.295424,116.4408772,143.5347355,123.0650013,154.7193223,79.13331802,114.6503626,100.1486947,99.73141821
9/17/2013,115.1432,102.8627,106.9978,98.8022,133.1048,135.4527,162.954,92.1956,95.4927,109.4262,156.3366,193.6999,131.0244,120.0049,97.8712,144.3473,197.6689,166.7404,145.9469,141.5163,1605,108.46879,109.3605316,211.5028411,224.1331025,116.6036294,143.9216119,123.9949874,154.861403,79.0929573,114.4106632,100.7049884,99.93106219
9/18/2013,115.2342,103.9276,106.6703,98.9189,133.4939,135.4965,163.5227,93.4361,96.0575,109.5887,155.9897,193.1858,131.5154,119.8314,97.8226,145.8346,199.147,172.3444,146.0675,141.2021,1625.5,109.7838046,111.0255223,215.2244864,227.7670682,118.3928444,144.9883806,125.8667744,157.2060288,80.05358416,119.7172262,101.3836334,101.1699883
9/19/2013,113.5456,101.4873,107.4819,98.8678,134.9123,136.0967,164.7605,90.0834,95.7323,109.8348,156.1664,193.484,131.1413,119.5456,97.8445,145.4085,198.9992,171.6932,146.1124,141.9292,1623.25,109.8564498,110.2424988,213.3849048,227.89034,118.5737083,144.3493452,126.4893326,156.9366971,78.83739222,119.0991657,101.1860669,100.8200086
9/20/2013,114.4931,102.7498,106.5654,98.932,133.9094,136.0693,164.1883,91.6085,96.0728,109.8253,156.203,194.2886,131.3982,119.5506,98.0325,145.5279,198.5065,169.1568,146.1552,141.7215,1609.25,109.8073838,110.0646406,212.404415,227.7412071,118.6121081,143.7996006,125.9714368,154.2123174,78.90824698,116.3125388,101.3042237,100.9196907
9/23/2013,114.5909,101.8307,106.5891,98.9598,134.1461,136.042,163.441,89.9935,95.7448,109.706,156.0877,195.133,131.6072,119.6736,98.0368,145.6994,197.8167,170.8443,146.0961,142.1549,1603,109.5554618,110.3131215,213.2549597,227.9196606,118.533303,144.0758252,125.5481762,154.6841938,79.31483931,117.0211327,101.3035576,101.2987625
9/24/2013,115.029,103.2179,105.6906,98.9891,133.802,135.8583,163.8203,89.9418,95.8622,109.9772,156.2972,195.9715,131.7163,119.3912,98.0999,146.2527,198.4079,169.3023,146.1,142.8833,1598.5,109.4009815,110.0527421,212.3643811,225.4306168,118.2858493,143.8485266,125.2940491,153.1671261,79.39487673,115.6364218,101.4059257,101.6682527
9/25/2013,115.6046,102.8888,105.1687,98.9886,132.6005,136.0638,163.5314,88.6643,95.8375,110.0797,156.5147,196.1904,131.8242,119.2832,98.1227,146.6115,198.4079,168.6269,146.2284,143.3194,1594.5,109.8230124,110.5831669,211.8585147,224.3295943,118.7534867,143.6498714,124.9611396,152.3412622,79.65245867,114.8857495,101.0307267,101.9428081
9/26/2013,115.2183,102.5523,105.6031,99.0382,131.783,135.8912,163.6982,88.9951,95.8883,110.1173,156.6609,196.6918,131.5248,119.2451,98.1938,146.3933,198.9006,168.659,146.2197,143.2411,1600,109.5220262,110.3095456,211.7589177,225.705624,118.6077708,143.7021888,125.0249272,152.9833194,79.20081367,115.3039013,99.92934219,101.7277368
9/27/2013,115.6968,101.6653,104.6576,98.9706,130.7585,135.6473,163.1754,88.5737,96.106,110.1541,156.535,196.5022,131.2472,119.2014,98.2329,146.6533,197.5211,167.3475,146.2006,143.7784,1593.25,109.7907201,110.9844274,210.7334825,225.2301749,119.1829336,143.7545735,124.5825768,152.7995298,79.80393439,113.9208546,99.64889949,101.8674145
9/30/2013,115.8646,101.7843,104.9505,99.0077,131.5992,135.187,161.7465,88.6501,96.2964,110.2843,156.345,197.8259,131.0213,119.0689,98.362,146.6667,196.1416,166.4652,146.263,143.8362,1584.25,109.8311061,111.3086334,210.747551,225.9802978,119.3139036,143.7093105,124.7369939,152.1748942,79.77897909,112.6767143,99.2575107,102.0366236
10/1/2013,115.6937,102.031,105.015,99.049,131.8748,136.0584,163.0756,89.3625,96.3864,110.2085,156.6735,198.5058,131.4592,119.1488,98.4675,146.3988,197.6197,168.2012,146.1096,143.5963,1597.25,109.8228406,111.3715222,212.5940633,225.3418354,119.2340936,143.5247012,126.0952612,152.6524471,79.99848445,114.7763752,99.37575086,101.6567289
10/2/2013,116.0805,102.6623,104.1671,99.0539,131.8989,134.7869,162.1517,88.9273,96.9862,110.2904,156.4528,197.7242,131.9178,119.1388,98.411,146.6667,195.846,169.4967,146.0857,143.6387,1593,110.2529408,111.5650727,212.3148046,226.8274143,119.6031926,143.3127588,125.7010472,152.2645856,80.52406833,115.354993,99.22555575,101.8263837
10/3/2013,115.4224,103.3387,104.5919,99.051,131.1946,134.5267,161.568,88.6742,96.4331,110.4312,156.196,197.4496,131.9914,119.0101,98.4241,146.8643,194.1217,170.1003,146.0857,143.5335,1577.25,110.5772853,111.1076855,212.5333406,225.8350103,120.040522,143.3646291,126.3917298,153.7100364,80.59807684,114.6252718,98.28208922,101.9660873
10/4/2013,115.1333,102.8554,105.1836,99.1222,131.9716,134.776,162.0736,88.7416,96.68,110.0566,156.396,197.3833,132.3566,119.4554,98.3767,146.4406,194.9592,170.8057,146.0003,143.2821,1589,110.0817539,110.1046698,213.4758719,226.503556,119.0075618,143.9041478,124.7841929,153.2960192,80.4240741,115.9545398,97.20835649,101.6860666
10/7/2013,115.4279,102.057,104.9931,99.2753,132.2341,133.0278,161.4925,88.2081,96.4628,110,155.9191,196.7922,132.4939,119.4719,98.3797,146.6194,191.6583,170.9937,146.005,143.622,1576.25,110.2681979,110.7040422,213.3548231,226.1920013,119.5734267,143.6353931,125.038152,153.3606932,81.06401244,115.1517577,98.24571153,101.7753326
